2003-12 , 3
2003-10 , 6
2003-11 , 1
2014-09 , 1
2014-08 , 1
2014-05 , 4
2014-04 , 0
2014-07 , 2
2014-06 , 2
2014-01 , 5
2001-11 , 5
2001-12 , 1
2014-02 , 4
2010-01 , 0
1987-07 , 1
2010-02 , -3
2013-08 , 3
2013-09 , 3
2010-07 , 9
2002-09 , 1
2002-06 , 5
2013-05 , 0
2002-04 , 2
2013-07 , 2
2002-02 , 1
1987-08 , 1
2013-02 , -2
2002-01 , 1
1972-01 , 2
1986-10 , 2
2000-02 , 1
2000-03 , 4
2000-04 , 1
2000-05 , 1
2000-06 , 3
2000-07 , 1
2000-08 , 1
2010-12 , 0
2004-12 , -2
2004-11 , 1
2004-10 , 2
2016-10 , 2
2010-11 , 4
2005-06 , 3
2015-06 , -4
2015-07 , 1
2015-04 , 1
1974-04 , 1
2015-02 , 2
2005-05 , 5
2002-07 , 3
2015-01 , 1
2014-12 , 1
2014-10 , 4
2014-11 , 1
2010-04 , 3
2011-10 , 1
2015-08 , 4
2008-08 , 1
1987-10 , 1
1987-11 , 1
2014-03 , 1
2012-03 , 1
2012-02 , 1
2012-01 , -2
2012-07 , 0
2012-06 , 2
2010-10 , 4
2012-04 , 1
2011-11 , 3
1989-09 , 1
2009-07 , 3
1986-04 , 1
1986-05 , 1
2012-05 , 3
2010-03 , -2
2004-04 , 6
1984-12 , 1
2004-06 , 4
1984-10 , 1
2016-03 , -1
2004-01 , 5
2004-02 , 3
2004-03 , 0
2010-05 , 2
2004-08 , -2
2004-09 , -1
2016-09 , 1
2016-08 , 1
1981-02 , 1
2011-08 , -3
2011-09 , -3
2002-08 , 2
2011-02 , 1
2011-03 , 2
2011-01 , 2
2011-06 , 2
2011-07 , 2
2011-04 , 4
2011-05 , 4
2010-09 , -2
2010-08 , -3
2012-10 , 2
2012-11 , -7
2012-12 , -7
2013-06 , 1
2007-09 , -5
2007-08 , -4
2015-12 , 1
2006-11 , 1
2006-10 , 3
2006-12 , -2
2007-01 , 4
2007-03 , -1
2007-02 , 0
2007-05 , 4
2007-04 , 6
2007-07 , -1
2002-03 , 4
2005-03 , 0
2005-02 , 3
2005-01 , -1
2004-07 , 3
2005-07 , 3
1984-05 , 1
1984-06 , 1
2005-04 , 2
2005-09 , 1
2005-08 , 0
2016-02 , 2
1981-11 , 1
2016-01 , 4
1997-11 , 1
1997-10 , 2
2003-09 , 5
1978-09 , 1
2003-08 , 2
1990-05 , 1
2007-12 , 2
2007-10 , 2
2007-11 , 3
1976-07 , 1
2006-02 , 1
2006-03 , 4
2006-01 , 6
2006-06 , -6
2006-07 , -1
2006-04 , 2
2006-05 , 5
2008-12 , 1
2008-11 , 0
2006-09 , 7
2005-10 , 4
2005-11 , 0
2005-12 , 0
1983-03 , 1
1997-04 , 1
1997-07 , 2
1997-01 , 1
2013-03 , -3
2061-11 , 1
2007-06 , 3
1990-11 , 1
1992-07 , 1
1973-03 , 1
1992-04 , 1
1992-01 , 2
2002-05 , 3
2008-09 , -4
2013-04 , 6
2008-01 , 0
2008-02 , 1
2008-03 , 2
2008-04 , 0
2008-05 , 1
2008-06 , -11
2008-07 , -3
2015-09 , 4
1993-10 , 2
1982-05 , 1
1982-09 , 1
2016-12 , 0
1996-03 , 1
1996-02 , 1
2015-11 , 2
1991-10 , 1
1996-09 , 1
1998-08 , 2
1998-07 , 1
1998-06 , 1
1992-10 , 1
2004-05 , 3
1998-02 , 1
2015-10 , 2
1999-10 , 3
1999-12 , 1
2015-05 , 4
2010-06 , 0
1993-04 , 1
2000-01 , 2
1993-07 , 1
2016-07 , 2
2006-08 , 5
2008-10 , 1
1999-07 , 1
1999-05 , 3
1999-02 , 1
1999-03 , 3
2016-06 , 0
1998-12 , 1
1998-10 , 1
1998-11 , 1
1999-08 , 1
2015-03 , 0
2016-11 , 2
nan , -379
2013-01 , 8
1994-09 , 1
2009-06 , 3
2009-05 , -8
2009-04 , 3
2009-03 , 1
2009-02 , 0
2009-01 , 2
2003-03 , 4
1994-03 , 1
1994-05 , 1
1994-04 , 1
2009-09 , 4
2009-08 , 3
2003-05 , 5
2003-04 , 4
2003-07 , 2
2003-06 , 1
2003-01 , 4
2009-12 , -4
2001-09 , 1
2003-02 , 7
2001-07 , 5
2001-06 , 2
2001-05 , 2
2001-04 , 2
2001-03 , 1
2001-02 , 2
2001-01 , 2
2002-11 , 2
2002-10 , 4
2016-04 , 0
2002-12 , 1
2011-12 , -1
2013-12 , -1
2013-11 , 3
2013-10 , -1
2000-12 , 1
2000-11 , 1
2000-10 , 2
1994-10 , 1
1994-11 , 1
2017-01 , 0
2017-02 , 6
2017-03 , 4
2017-04 , 0
2012-09 , 1
2012-08 , 0
2009-10 , 6
2009-11 , 0
1995-04 , 1
1995-05 , 1
