2003-12 , 1
2003-10 , 1
2014-09 , -1
2014-08 , 7
2014-06 , 2
2014-01 , -1
2014-03 , -1
2014-02 , 1
2010-01 , 4
1985-07 , 1
1987-07 , 1
2010-02 , 1
2010-05 , -1
2010-04 , 1
1987-03 , 1
2010-06 , -3
2002-06 , 2
2010-08 , 0
2002-04 , 1
2002-05 , 1
2002-02 , 1
1987-08 , 1
2002-01 , 2
1972-01 , 5
2000-01 , 2
2000-03 , 1
2000-08 , 1
1988-11 , 1
2005-08 , 0
2004-12 , 1
2012-04 , 0
2016-11 , 1
2015-06 , -1
2015-07 , 1
2015-04 , 1
2015-05 , -1
2015-02 , 0
2005-05 , 1
2015-01 , 2
2014-10 , 4
2014-11 , -1
2011-12 , 1
1987-10 , 1
2012-08 , 1
2001-12 , 1
1985-08 , 1
2012-03 , 1
2012-02 , 1
2012-01 , -1
2012-07 , 0
2012-06 , -1
2010-10 , 0
2010-11 , -1
1989-08 , 1
1989-03 , 1
2010-07 , 0
1986-02 , 1
1988-01 , 1
1989-04 , 1
2016-07 , -1
2004-05 , 1
2004-06 , -1
2016-04 , -1
2016-03 , 1
2004-01 , 2
2016-01 , 1
2004-03 , 2
2013-08 , 2
2004-08 , 4
2004-09 , 2
2016-09 , 1
2013-09 , 0
1981-01 , 1
1981-07 , 1
1981-06 , 1
1981-04 , 1
2011-03 , -1
2002-08 , 1
2011-01 , 1
2011-07 , -1
2011-04 , -1
2010-09 , -1
2015-10 , -1
2012-11 , -1
2012-12 , -2
2011-08 , -1
1985-10 , 1
2007-08 , 1
2013-07 , 1
2006-10 , 0
2006-12 , 0
2007-01 , 1
2007-02 , 2
2007-04 , 1
2007-07 , 0
2002-03 , 1
2005-03 , -1
2005-02 , 3
2005-01 , 0
2004-07 , 1
2005-07 , -1
2005-06 , 0
2016-12 , 0
2005-04 , 2
2005-09 , 0
2013-03 , -1
1981-12 , 1
1997-11 , 3
1990-05 , 1
1990-06 , 1
2007-11 , 1
1976-05 , 1
2006-02 , 2
2006-03 , -2
1991-12 , 1
2006-06 , 1
2006-07 , -2
2006-04 , 2
2006-05 , 0
2006-08 , -1
2006-09 , -1
2005-10 , 2
2005-11 , 2
2005-12 , -3
1997-07 , 1
1997-01 , 1
1997-03 , 1
2007-06 , -1
1992-04 , 1
2008-08 , -1
2008-09 , 3
1991-06 , 1
2008-01 , 2
2008-02 , 2
1991-05 , 2
2008-04 , -1
2008-05 , -1
2008-06 , -1
2008-07 , -1
1982-02 , 1
1993-12 , 1
1993-11 , 1
1982-01 , 1
2016-05 , 1
1996-02 , 1
1996-01 , 1
1996-07 , 1
2015-11 , 2
2006-01 , 1
1998-08 , 2
1992-10 , 1
1999-12 , 1
1993-01 , 1
1993-06 , 1
1993-09 , 1
2008-11 , 0
2013-05 , 1
1996-11 , 2
1996-12 , 1
2008-10 , 1
1999-01 , 3
1999-08 , 2
2015-03 , 1
2015-12 , 1
nan , -151
1994-09 , 2
2009-06 , -1
2009-04 , 0
1995-11 , 1
2009-02 , 2
2009-01 , 0
1994-01 , 3
1994-03 , 1
2009-11 , 1
1994-05 , 1
1994-04 , 1
1994-07 , 1
2009-08 , 0
2003-04 , 1
2013-04 , -1
2003-02 , 2
2001-07 , 1
2001-04 , 1
2003-08 , 1
2001-01 , 1
2002-11 , 2
2002-10 , 1
2002-12 , 1
2015-09 , 1
2013-11 , 3
2000-10 , 1
1994-12 , 1
1994-10 , 1
2017-01 , -1
2010-03 , -1
1995-01 , 1
2009-10 , 0
1995-07 , 1
2009-12 , 1
1995-05 , 1
1995-08 , 3
