2003-12 , 4
2003-10 , 7
2003-11 , 3
2014-09 , 2
2014-08 , -1
2014-05 , 2
2014-04 , 5
2014-07 , -1
2014-06 , -8
2001-10 , 4
2001-11 , 2
2001-12 , 3
2014-02 , 6
2010-01 , 11
2010-03 , -2
2010-02 , 16
2010-05 , 9
2010-04 , 4
2010-07 , -13
2002-09 , 3
2010-09 , -6
2002-07 , 5
2002-04 , 1
2002-05 , 2
2002-02 , 5
2013-01 , -6
2013-02 , 8
2002-01 , 4
1972-01 , 2
2000-01 , 2
2000-02 , 3
2000-03 , 2
2000-04 , 3
2000-05 , 3
2000-06 , 3
2000-07 , 3
2000-08 , 2
2000-09 , 2
2016-01 , 2
1988-10 , 2
2004-12 , -4
2004-11 , 3
2004-10 , 5
2009-03 , 8
2012-04 , 9
2016-11 , 6
2015-06 , -8
2015-07 , 6
2015-04 , 3
2015-05 , 3
2015-02 , 17
2015-03 , 1
2015-01 , 1
2014-12 , 1
2014-01 , 7
2014-10 , 9
2014-11 , 3
2011-11 , 15
2011-10 , 10
2015-08 , 0
2011-12 , 8
2012-09 , 8
2012-08 , 4
2014-03 , -1
2012-03 , 5
2012-02 , 8
2012-01 , -3
2012-07 , 13
2012-06 , 10
2010-10 , 1
2010-11 , 5
2010-06 , 16
2012-05 , 20
2004-04 , 4
2004-05 , 4
2004-06 , -3
2004-07 , 2
2016-03 , 1
2004-01 , 4
2004-02 , 0
2004-03 , -1
2013-08 , 4
2004-08 , 2
2004-09 , -3
2016-09 , 1
2013-09 , 6
2011-08 , 11
2011-09 , 2
2002-08 , 3
2011-02 , -1
2011-03 , 6
2011-01 , 7
2011-06 , 5
2011-07 , 5
2011-04 , 12
2011-05 , 5
2002-06 , 3
2007-02 , 7
2010-08 , -1
2012-10 , 4
2012-11 , 3
2012-12 , -48
2013-06 , 0
2007-09 , 6
2007-08 , 11
2015-12 , -6
2006-11 , 7
2006-10 , -2
2016-06 , 4
2006-12 , 7
2007-01 , 8
2007-03 , -1
2003-02 , 6
2007-05 , -1
2007-04 , 6
2007-07 , 5
2007-06 , -5
2005-03 , -10
2005-02 , 3
2005-01 , -4
2016-04 , -5
2005-07 , 2
2005-06 , -1
2005-05 , 3
2005-04 , 0
2005-09 , -4
2005-08 , -2
2016-02 , 0
1997-12 , 2
2003-09 , 7
2003-08 , 2
2007-12 , 3
2007-10 , 3
2007-11 , 3
1991-11 , 1
2006-03 , 0
2006-01 , 3
2006-06 , -6
2006-07 , -52
2006-04 , 3
2006-05 , -2
2013-07 , 9
2008-12 , 7
2006-08 , 3
2006-09 , 6
2005-10 , 3
2005-11 , 3
2005-12 , -3
1983-02 , 1
2010-12 , 4
1997-05 , 1
1997-06 , 1
1997-07 , 8
1997-01 , 1
1997-03 , 2
1997-09 , 2
2008-08 , 14
2008-09 , 12
2013-04 , 13
2008-01 , 4
2008-02 , 7
2008-03 , 7
2008-04 , 4
2008-05 , 6
2008-06 , 8
2008-07 , 3
2016-08 , 5
2016-05 , 10
2016-12 , 0
2013-03 , 8
2006-02 , 1
1996-07 , 4
2015-11 , 8
1996-09 , 2
1996-08 , 15
1998-09 , 3
1998-08 , 1
1998-05 , 2
1998-06 , 2
2002-03 , 3
1998-03 , 2
1998-02 , 1
2015-10 , -1
1999-11 , 4
1999-12 , 2
2016-07 , 7
2008-11 , 11
1996-10 , 1
1996-12 , 1
2008-10 , 11
1999-06 , 2
1999-07 , 2
1999-04 , 4
1999-05 , 4
1999-02 , 4
1999-03 , 3
1999-01 , 2
1998-10 , 4
1998-11 , 1
1999-08 , 4
1999-09 , 3
nan , -765
2009-07 , 12
2009-06 , 5
2009-05 , 14
2009-04 , 8
1995-11 , 1
2009-02 , 7
2009-01 , 2
2003-03 , 6
2009-10 , 4
2013-05 , 8
2009-09 , 1
2009-08 , 8
2003-05 , 2
2003-04 , 6
2003-06 , 3
2003-01 , 10
2009-12 , -2
2001-09 , 4
2001-08 , 1
2001-07 , 2
2001-06 , 3
2001-05 , 2
2001-04 , 3
2001-03 , 2
2001-02 , 4
2001-01 , 2
2002-11 , 3
2002-10 , 2
2002-12 , 6
2015-09 , 2
2013-12 , 3
2013-11 , 3
2013-10 , 15
2000-12 , 3
2000-11 , 2
2000-10 , 5
2016-10 , 0
2017-01 , 5
2017-02 , 3
2017-03 , 3
2017-04 , 2
1995-06 , 1
2009-11 , 1
1995-04 , 1
