2003-12 , 6
2003-10 , 5
2003-11 , 7
2014-09 , 4
2014-08 , 1
2014-05 , 1
2014-04 , 4
2014-07 , 3
2014-06 , -1
2001-10 , 1
2001-11 , 2
2001-12 , 1
2007-04 , 6
2010-01 , 1
2008-07 , -4
1987-07 , 1
2010-02 , -4
2010-05 , -2
2010-04 , 4
2002-08 , 1
1987-02 , 2
2010-09 , -4
2013-05 , -2
2002-04 , 3
2002-05 , 4
2002-02 , 2
2013-01 , 1
2013-02 , 1
1997-01 , 1
1972-01 , 8
2000-01 , 7
2000-02 , 1
1986-12 , 1
2000-04 , 6
2000-05 , 1
2000-06 , 3
2000-07 , 3
2000-08 , 2
2010-12 , -6
2015-07 , 4
2016-01 , 5
1988-11 , 1
1985-01 , 1
2004-11 , 6
2004-10 , 5
2016-10 , 1
2009-02 , 5
2015-06 , -1
1980-05 , 1
2015-04 , -1
1980-07 , 1
1974-03 , 1
1980-01 , 2
2015-01 , 1
2014-12 , -1
2014-01 , 2
2014-10 , 0
2014-11 , -1
2011-05 , 1
2011-10 , 3
2015-08 , 0
2011-12 , -3
2012-09 , -4
2012-08 , -3
2014-03 , 2
1985-08 , 1
2012-03 , -2
2012-02 , 0
2012-01 , 0
2014-02 , 0
2012-07 , 1
2012-06 , 3
2012-05 , -2
2010-11 , -1
2011-11 , 1
2015-05 , -3
2000-09 , 3
2010-06 , 2
1986-07 , 1
2010-07 , 3
1986-05 , 1
1989-07 , 1
1986-03 , 2
1988-02 , 1
1989-04 , 1
2004-04 , 5
2004-05 , 3
1984-11 , 1
2004-07 , 7
2016-03 , 3
2016-02 , 2
2004-02 , 6
1988-05 , 1
2013-08 , 0
1975-10 , 2
2004-08 , 10
2004-09 , 3
2016-09 , -2
2016-08 , 0
1979-04 , 1
1981-02 , 1
1981-01 , 4
2011-09 , -4
1981-07 , 1
1979-01 , 2
1981-05 , 1
2011-02 , -1
2011-03 , 3
2002-09 , 3
2011-06 , 2
2011-07 , 1
2011-04 , 2
1988-01 , 1
2002-06 , 2
2007-02 , 2
2002-07 , 4
2012-10 , -1
2012-11 , -3
2012-12 , -8
1988-03 , 1
1985-10 , 2
2013-06 , 0
2015-03 , 1
2007-09 , -13
2007-08 , 2
1973-01 , 1
2006-11 , -8
2006-10 , 7
2016-06 , 2
2006-12 , 4
2007-01 , 10
2007-03 , -6
2003-02 , 2
2007-05 , 10
2004-06 , 11
2007-07 , -4
2007-06 , 0
2005-03 , 11
2005-02 , 5
2005-01 , 11
2016-04 , 3
2005-07 , 3
2005-06 , 3
2005-05 , 6
2005-04 , 10
1984-09 , 1
2005-09 , 4
2005-08 , 3
1975-07 , 1
1978-02 , 1
2010-08 , -6
1997-12 , 2
2003-09 , 8
2004-03 , 6
2003-08 , 8
1990-04 , 1
2000-03 , 3
1990-01 , 2
1990-03 , 1
1990-02 , 1
1976-07 , 2
1990-09 , 2
1990-08 , 2
1991-11 , 1
1991-10 , 1
2006-01 , 0
2006-06 , -3
2006-07 , 4
2006-04 , 10
2006-05 , 7
2013-07 , -2
2008-12 , -5
2006-08 , 5
2006-09 , 13
2010-10 , -3
2005-10 , 6
2005-11 , 10
2005-12 , -1
1982-11 , 1
1982-12 , 1
2007-12 , -9
2008-02 , 2
1997-04 , 3
1997-05 , 1
1997-07 , 3
2007-10 , -6
1997-02 , 2
1997-03 , 4
2008-04 , -4
2007-11 , 0
1997-08 , 2
2011-08 , 1
1977-07 , 1
1990-10 , 1
2013-03 , -4
1976-11 , 1
1992-03 , 1
1992-02 , 1
1992-01 , 1
2004-01 , 16
2008-08 , 2
2008-09 , -8
2056-08 , 1
2013-04 , -1
1991-09 , 2
1991-07 , 2
1991-04 , 1
2008-03 , -1
1991-02 , 1
2008-05 , -1
2008-06 , -22
1991-01 , 2
1982-03 , 1
1993-11 , 1
2004-12 , -1
1996-03 , 1
2006-02 , 2
1996-01 , 2
2011-01 , -2
1996-07 , 2
1996-06 , 1
2009-06 , 6
2006-03 , 6
1996-08 , 1
1998-09 , 2
1998-07 , 1
1998-06 , 1
1998-01 , 3
2008-01 , 8
1992-12 , 1
2016-12 , -1
2002-03 , 3
1999-11 , 3
1999-10 , 1
1999-12 , 1
2013-09 , 0
1993-01 , 2
1999-05 , 1
1993-07 , 1
1993-08 , 1
2016-07 , 0
2008-11 , 4
1996-10 , 2
1996-12 , 2
2008-10 , 2
1996-02 , 2
2002-01 , 7
1999-06 , 2
1999-04 , 1
1974-04 , 1
1999-02 , 1
1999-01 , 2
1998-12 , 1
2015-02 , 2
1998-11 , 2
1999-08 , 3
1974-02 , 2
2015-12 , 0
1980-03 , 1
nan , -464
2009-07 , 7
1994-08 , 1
2009-05 , -16
2009-04 , -2
2009-03 , -3
1995-10 , 2
2009-01 , -3
2003-03 , 4
2009-10 , 0
1994-03 , 1
1999-09 , 2
1994-04 , 1
2009-09 , 0
2009-08 , 2
2003-05 , 3
2003-04 , 8
2003-07 , 10
2003-06 , 7
2003-01 , 11
2001-09 , 2
2001-08 , 2
2001-07 , 3
2001-06 , 1
2001-04 , 3
2001-03 , 2
2001-02 , 1
2001-01 , 10
2002-11 , 2
2002-10 , 8
2015-09 , -4
2013-12 , -1
2013-10 , 1
2000-12 , 1
2000-11 , 1
1994-12 , 1
2017-01 , 1
2017-02 , -1
2017-03 , 2
2017-04 , -4
1995-03 , 1
2010-03 , -2
1995-01 , 4
1995-06 , 1
2009-11 , -6
2009-12 , -8
1995-09 , 1
