2003-12 , 1
2003-10 , 2
2003-11 , 1
2014-09 , 1
2014-08 , 1
2014-05 , 1
2014-04 , 0
2014-07 , -1
2014-06 , 1
2001-10 , 1
2001-11 , 2
2014-03 , 0
2010-01 , 3
2015-11 , -1
2010-02 , 4
2013-08 , 3
2013-09 , 1
2010-07 , 0
2002-09 , 2
2010-09 , -2
2010-08 , -2
2002-04 , 2
2007-06 , 1
2013-01 , 1
2013-02 , -1
2002-01 , 3
2000-01 , 1
2000-02 , 2
2000-04 , 2
2000-05 , 1
2000-06 , 1
2000-09 , 2
2012-07 , -1
2004-12 , 0
2004-10 , 1
2016-10 , 1
2010-11 , 1
2016-11 , 1
2015-06 , 3
2015-07 , 4
2015-04 , 0
2015-05 , 1
2015-02 , -1
2015-03 , 4
2015-01 , 3
2014-12 , 1
2014-01 , 1
2014-10 , 1
1984-07 , 1
2011-11 , -1
2011-10 , 3
2015-08 , 1
2011-12 , -2
2012-09 , -1
2012-08 , 1
2012-03 , -1
2012-01 , 1
2010-12 , 0
2012-06 , -1
2010-10 , 0
2004-05 , 0
1986-07 , 1
1989-01 , 1
2012-05 , 0
2004-04 , 1
1984-12 , 1
2004-06 , 1
2004-07 , 4
2016-03 , 1
2004-01 , 1
2004-02 , 3
2004-03 , -1
2004-08 , -1
2004-09 , 1
2016-09 , 3
2011-08 , 1
1979-07 , 1
2011-02 , 2
2011-03 , 0
2012-04 , 3
2010-06 , -1
2011-06 , 1
2011-07 , -1
2011-04 , -2
2011-05 , -1
2013-04 , 0
2002-07 , 1
2013-03 , -1
2012-11 , -2
2012-12 , -3
2013-06 , 0
2007-09 , 0
2007-08 , 0
2013-07 , 2
2006-11 , 1
2003-03 , 2
2006-12 , -2
2007-01 , 6
2007-03 , -2
2007-02 , 1
2007-05 , 0
2007-04 , 0
2007-07 , 3
1973-07 , 1
2005-03 , 1
2005-02 , 1
2005-01 , 1
2016-04 , 2
2005-07 , 4
2005-06 , 1
2005-05 , 3
2005-04 , 0
2005-09 , 1
2005-08 , 2
2016-01 , 0
1997-11 , 2
2003-09 , 3
1990-06 , 1
2007-12 , 1
2007-10 , 1
2007-11 , -1
1976-03 , 1
2006-02 , 2
2006-03 , 1
2006-01 , 1
2006-06 , -1
2006-07 , 1
2006-04 , 4
2006-05 , 3
2008-12 , -1
2006-08 , -2
2008-10 , -1
2005-10 , 2
1983-08 , 1
2005-12 , 4
1997-07 , 1
1997-01 , 1
2011-09 , 3
1992-03 , 1
1992-02 , 1
1992-01 , 1
2008-08 , 3
2008-09 , 1
2008-01 , -1
2008-02 , 1
2008-03 , 2
2008-04 , 2
2008-05 , -1
2008-06 , -5
2008-07 , 2
1982-05 , 1
2016-05 , 2
2011-01 , 3
1996-05 , 1
1996-04 , 1
2012-10 , 1
1998-09 , 1
2015-10 , 1
1999-12 , 2
1993-01 , 1
1996-10 , 1
1996-11 , 1
2006-09 , 1
1999-07 , 1
2016-06 , -1
1999-08 , 1
2015-12 , 1
nan , -162
2009-07 , -2
2009-06 , 1
2009-05 , -6
2009-04 , -2
2009-03 , 0
2009-02 , 1
2009-01 , -4
1995-12 , 1
2009-10 , -3
2009-09 , -1
2009-08 , -1
2003-05 , 2
2003-07 , 2
2003-06 , 1
2003-01 , 1
2001-09 , 1
2003-02 , 3
2001-06 , 1
2001-05 , 1
2001-04 , 1
2001-03 , 1
2001-02 , 2
2001-01 , 2
2002-12 , 1
2015-09 , 0
2013-12 , 1
2006-10 , -1
2000-11 , 1
2000-10 , 2
2013-05 , -1
2017-02 , 1
2017-03 , 2
2017-04 , 1
1995-06 , 1
2009-11 , 0
2009-12 , 1
1995-09 , 2
